"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ Austria (AT)","Generation - Solar  [MW] Current / Austria (AT)","Generation - Wind Offshore  [MW] Day Ahead/ Austria (AT)","Generation - Wind Offshore  [MW] Current / Austria (AT)","Generation - Wind Onshore  [MW] Day Ahead/ Austria (AT)","Generation - Wind Onshore  [MW] Current / Austria (AT)"
"16.04.2022 09:30 - 16.04.2022 09:45","328","336","n/e","n/e","2528","2420"
"16.04.2022 09:45 - 16.04.2022 10:00","364","376","n/e","n/e","2532","2408"
"16.04.2022 10:00 - 16.04.2022 10:15","400","412","n/e","n/e","2540","2404"
"16.04.2022 10:15 - 16.04.2022 10:30","432","448","n/e","n/e","2544","2416"
"16.04.2022 10:30 - 16.04.2022 10:45","460","480","n/e","n/e","2552","2424"
"16.04.2022 10:45 - 16.04.2022 11:00","480","508","n/e","n/e","2556","2432"
"16.04.2022 11:00 - 16.04.2022 11:15","500","536","n/e","n/e","2564","2444"
"16.04.2022 11:15 - 16.04.2022 11:30","520","564","n/e","n/e","2576","2460"
"16.04.2022 11:30 - 16.04.2022 11:45","540","588","n/e","n/e","2588","2476"
"16.04.2022 11:45 - 16.04.2022 12:00","560","612","n/e","n/e","2600","2492"
"16.04.2022 12:00 - 16.04.2022 12:15","572","636","n/e","n/e","2612","2512"
"16.04.2022 12:15 - 16.04.2022 12:30","580","664","n/e","n/e","2624","2536"
"16.04.2022 12:30 - 16.04.2022 12:45","580","684","n/e","n/e","2636","2568"
"16.04.2022 12:45 - 16.04.2022 13:00","580","696","n/e","n/e","2648","2596"
"16.04.2022 13:00 - 16.04.2022 13:15","576","708","n/e","n/e","2660","2624"
"16.04.2022 13:15 - 16.04.2022 13:30","568","724","n/e","n/e","2676","2648"
"16.04.2022 13:30 - 16.04.2022 13:45","568","732","n/e","n/e","2696","2664"
"16.04.2022 13:45 - 16.04.2022 14:00","568","732","n/e","n/e","2712","2692"
"16.04.2022 14:00 - 16.04.2022 14:15","568","732","n/e","n/e","2728","2716"
"16.04.2022 14:15 - 16.04.2022 14:30","564","736","n/e","n/e","2744","2744"
"16.04.2022 14:30 - 16.04.2022 14:45","560","728","n/e","n/e","2760","2768"
"16.04.2022 14:45 - 16.04.2022 15:00","556","716","n/e","n/e","2776","2796"
"16.04.2022 15:00 - 16.04.2022 15:15","536","700","n/e","n/e","2788","2816"
"16.04.2022 15:15 - 16.04.2022 15:30","512","688","n/e","n/e","2800","2832"
"16.04.2022 15:30 - 16.04.2022 15:45","504","664","n/e","n/e","2812","2860"
"16.04.2022 15:45 - 16.04.2022 16:00","496","636","n/e","n/e","2820","2872"
"16.04.2022 16:00 - 16.04.2022 16:15","476","604","n/e","n/e","2828","2880"
"16.04.2022 16:15 - 16.04.2022 16:30","452","572","n/e","n/e","2832","2884"
"16.04.2022 16:30 - 16.04.2022 16:45","424","532","n/e","n/e","2836","2888"
"16.04.2022 16:45 - 16.04.2022 17:00","392","488","n/e","n/e","2840","2888"
"16.04.2022 17:00 - 16.04.2022 17:15","348","436","n/e","n/e","2836","2888"
"16.04.2022 17:15 - 16.04.2022 17:30","300","384","n/e","n/e","2824","2888"
"16.04.2022 17:30 - 16.04.2022 17:45","256","336","n/e","n/e","2816","2884"
"16.04.2022 17:45 - 16.04.2022 18:00","216","284","n/e","n/e","2804","2884"
"16.04.2022 18:00 - 16.04.2022 18:15","180","228","n/e","n/e","2776","2860"
"16.04.2022 18:15 - 16.04.2022 18:30","148","180","n/e","n/e","2736","2820"
"16.04.2022 18:30 - 16.04.2022 18:45","120","136","n/e","n/e","2696","2764"
"16.04.2022 18:45 - 16.04.2022 19:00","96","104","n/e","n/e","2656","2720"
"16.04.2022 19:00 - 16.04.2022 19:15","72","64","n/e","n/e","2608","2680"
"16.04.2022 19:15 - 16.04.2022 19:30","56","40","n/e","n/e","2552","2648"
"16.04.2022 19:30 - 16.04.2022 19:45","48","28","n/e","n/e","2496","2612"
"16.04.2022 19:45 - 16.04.2022 20:00","4","4","n/e","n/e","2440","2576"
"16.04.2022 20:00 - 16.04.2022 20:15","0","0","n/e","n/e","2408","2544"
"16.04.2022 20:15 - 16.04.2022 20:30","0","0","n/e","n/e","2408","2512"
"16.04.2022 20:30 - 16.04.2022 20:45","0","0","n/e","n/e","2408","2496"
"16.04.2022 20:45 - 16.04.2022 21:00","0","0","n/e","n/e","2404","2468"
"16.04.2022 21:00 - 16.04.2022 21:15","0","0","n/e","n/e","2380","2436"
"16.04.2022 21:15 - 16.04.2022 21:30","0","0","n/e","n/e","2336","2396"
"16.04.2022 21:30 - 16.04.2022 21:45","0","0","n/e","n/e","2288","2428"
"16.04.2022 21:45 - 16.04.2022 22:00","0","0","n/e","n/e","2244","2388"
"16.04.2022 22:00 - 16.04.2022 22:15","0","0","n/e","n/e","2192","2352"
"16.04.2022 22:15 - 16.04.2022 22:30","0","0","n/e","n/e","2136","2316"
"16.04.2022 22:30 - 16.04.2022 22:45","0","0","n/e","n/e","2080","2276"
"16.04.2022 22:45 - 16.04.2022 23:00","0","0","n/e","n/e","2024","2240"
"16.04.2022 23:00 - 16.04.2022 23:15","0","0","n/e","n/e","1988","2200"
"16.04.2022 23:15 - 16.04.2022 23:30","0","0","n/e","n/e","1964","2160"
"16.04.2022 23:30 - 16.04.2022 23:45","0","0","n/e","n/e","1940","2116"
"16.04.2022 23:45 - 17.04.2022 00:00","0","0","n/e","n/e","1920","2076"
"17.04.2022 00:00 - 17.04.2022 00:15","0","0","n/e","n/e","1932","2028"
"17.04.2022 00:15 - 17.04.2022 00:30","0","0","n/e","n/e","1892","1980"
"17.04.2022 00:30 - 17.04.2022 00:45","0","0","n/e","n/e","1852","1908"
"17.04.2022 00:45 - 17.04.2022 01:00","0","0","n/e","n/e","1812","1856"
"17.04.2022 01:00 - 17.04.2022 01:15","0","0","n/e","n/e","1788","1816"
"17.04.2022 01:15 - 17.04.2022 01:30","0","0","n/e","n/e","1780","1788"
"17.04.2022 01:30 - 17.04.2022 01:45","0","0","n/e","n/e","1772","1720"
"17.04.2022 01:45 - 17.04.2022 02:00","0","0","n/e","n/e","1768","1700"
"17.04.2022 02:00 - 17.04.2022 02:15","0","0","n/e","n/e","1764","1692"
"17.04.2022 02:15 - 17.04.2022 02:30","0","0","n/e","n/e","1760","1704"
"17.04.2022 02:30 - 17.04.2022 02:45","0","0","n/e","n/e","1760","1712"
"17.04.2022 02:45 - 17.04.2022 03:00","0","0","n/e","n/e","1756","1720"
"17.04.2022 03:00 - 17.04.2022 03:15","0","0","n/e","n/e","1748","1724"
"17.04.2022 03:15 - 17.04.2022 03:30","0","0","n/e","n/e","1736","1724"
"17.04.2022 03:30 - 17.04.2022 03:45","0","0","n/e","n/e","1724","1732"
"17.04.2022 03:45 - 17.04.2022 04:00","0","0","n/e","n/e","1716","1736"
"17.04.2022 04:00 - 17.04.2022 04:15","0","0","n/e","n/e","1704","1728"
"17.04.2022 04:15 - 17.04.2022 04:30","0","0","n/e","n/e","1700","1716"
"17.04.2022 04:30 - 17.04.2022 04:45","0","0","n/e","n/e","1696","1704"
"17.04.2022 04:45 - 17.04.2022 05:00","0","0","n/e","n/e","1692","1688"
"17.04.2022 05:00 - 17.04.2022 05:15","0","0","n/e","n/e","1684","1672"
"17.04.2022 05:15 - 17.04.2022 05:30","0","0","n/e","n/e","1676","1652"
"17.04.2022 05:30 - 17.04.2022 05:45","0","0","n/e","n/e","1664","1632"
"17.04.2022 05:45 - 17.04.2022 06:00","0","0","n/e","n/e","1656","1612"
"17.04.2022 06:00 - 17.04.2022 06:15","4","4","n/e","n/e","1640","1580"
"17.04.2022 06:15 - 17.04.2022 06:30","24","20","n/e","n/e","1616","1540"
"17.04.2022 06:30 - 17.04.2022 06:45","28","28","n/e","n/e","1592","1468"
"17.04.2022 06:45 - 17.04.2022 07:00","36","36","n/e","n/e","1568","1436"
"17.04.2022 07:00 - 17.04.2022 07:15","52","52","n/e","n/e","1532","1388"
"17.04.2022 07:15 - 17.04.2022 07:30","68","68","n/e","n/e","1480","1324"
"17.04.2022 07:30 - 17.04.2022 07:45","96","96","n/e","n/e","1428","1272"
"17.04.2022 07:45 - 17.04.2022 08:00","136","132","n/e","n/e","1376","1208"
"17.04.2022 08:00 - 17.04.2022 08:15","176","176","n/e","n/e","1352","1188"
"17.04.2022 08:15 - 17.04.2022 08:30","220","220","n/e","n/e","1352","1220"
"17.04.2022 08:30 - 17.04.2022 08:45","268","268","n/e","n/e","1352","1252"
"17.04.2022 08:45 - 17.04.2022 09:00","324","324","n/e","n/e","1356","1276"
"17.04.2022 09:00 - 17.04.2022 09:15","388","384","n/e","n/e","1356","1296"
"17.04.2022 09:15 - 17.04.2022 09:30","452","452","n/e","n/e","1356","1308"
"17.04.2022 09:30 - 17.04.2022 09:45","516","512","n/e","n/e","1356","1264"
"17.04.2022 09:45 - 17.04.2022 10:00","580","576","n/e","n/e","1356","1280"
"17.04.2022 10:00 - 17.04.2022 10:15","644","640","n/e","n/e","1360","1292"
"17.04.2022 10:15 - 17.04.2022 10:30","704","700","n/e","n/e","1368","1308"
"17.04.2022 10:30 - 17.04.2022 10:45","752","744","n/e","n/e","1380","1324"
"17.04.2022 10:45 - 17.04.2022 11:00","788","780","n/e","n/e","1388","1336"
"17.04.2022 11:00 - 17.04.2022 11:15","824","816","n/e","n/e","1388","1344"
"17.04.2022 11:15 - 17.04.2022 11:30","864","856","n/e","n/e","1372","1340"
"17.04.2022 11:30 - 17.04.2022 11:45","892","884","n/e","n/e","1356","1336"
"17.04.2022 11:45 - 17.04.2022 12:00","916","908","n/e","n/e","1344","1332"
"17.04.2022 12:00 - 17.04.2022 12:15","924","932","n/e","n/e","1328","1320"
"17.04.2022 12:15 - 17.04.2022 12:30","936","960","n/e","n/e","1316","1308"
"17.04.2022 12:30 - 17.04.2022 12:45","932","976","n/e","n/e","1304","1272"
"17.04.2022 12:45 - 17.04.2022 13:00","924","984","n/e","n/e","1292","1260"
"17.04.2022 13:00 - 17.04.2022 13:15","908","988","n/e","n/e","1292","1260"
"17.04.2022 13:15 - 17.04.2022 13:30","892","996","n/e","n/e","1300","1268"
"17.04.2022 13:30 - 17.04.2022 13:45","876","996","n/e","n/e","1312","1276"
"17.04.2022 13:45 - 17.04.2022 14:00","860","980","n/e","n/e","1324","1296"
"17.04.2022 14:00 - 17.04.2022 14:15","856","972","n/e","n/e","1344","1316"
"17.04.2022 14:15 - 17.04.2022 14:30","844","964","n/e","n/e","1380","1340"
"17.04.2022 14:30 - 17.04.2022 14:45","836","948","n/e","n/e","1412","1364"
"17.04.2022 14:45 - 17.04.2022 15:00","812","916","n/e","n/e","1448","1388"
"17.04.2022 15:00 - 17.04.2022 15:15","780","884","n/e","n/e","1480","1408"
"17.04.2022 15:15 - 17.04.2022 15:30","740","860","n/e","n/e","1512","1424"
"17.04.2022 15:30 - 17.04.2022 15:45","696","820","n/e","n/e","1548","1484"
"17.04.2022 15:45 - 17.04.2022 16:00","664","780","n/e","n/e","1580","1496"
"17.04.2022 16:00 - 17.04.2022 16:15","624","732","n/e","n/e","1608","1508"
"17.04.2022 16:15 - 17.04.2022 16:30","580","688","n/e","n/e","1632","1520"
"17.04.2022 16:30 - 17.04.2022 16:45","532","632","n/e","n/e","1656","1528"
"17.04.2022 16:45 - 17.04.2022 17:00","484","576","n/e","n/e","1680","1540"
"17.04.2022 17:00 - 17.04.2022 17:15","424","512","n/e","n/e","1704","1556"
"17.04.2022 17:15 - 17.04.2022 17:30","368","448","n/e","n/e","1736","1576"
"17.04.2022 17:30 - 17.04.2022 17:45","308","388","n/e","n/e","1764","1600"
"17.04.2022 17:45 - 17.04.2022 18:00","256","332","n/e","n/e","1792","1620"
"17.04.2022 18:00 - 17.04.2022 18:15","212","268","n/e","n/e","1788","1624"
"17.04.2022 18:15 - 17.04.2022 18:30","176","212","n/e","n/e","1744","1604"
"17.04.2022 18:30 - 17.04.2022 18:45","144","160","n/e","n/e","1704","1624"
"17.04.2022 18:45 - 17.04.2022 19:00","112","120","n/e","n/e","1660","1608"
"17.04.2022 19:00 - 17.04.2022 19:15","84","76","n/e","n/e","1616","1588"
"17.04.2022 19:15 - 17.04.2022 19:30","64","44","n/e","n/e","1564","1564"
"17.04.2022 19:30 - 17.04.2022 19:45","52","28","n/e","n/e","1516","1544"
"17.04.2022 19:45 - 17.04.2022 20:00","8","4","n/e","n/e","1468","1520"
"17.04.2022 20:00 - 17.04.2022 20:15","0","0","n/e","n/e","1412","1484"
"17.04.2022 20:15 - 17.04.2022 20:30","0","0","n/e","n/e","1352","1432"
"17.04.2022 20:30 - 17.04.2022 20:45","0","0","n/e","n/e","1292","1404"
"17.04.2022 20:45 - 17.04.2022 21:00","0","0","n/e","n/e","1228","1352"
"17.04.2022 21:00 - 17.04.2022 21:15","0","0","n/e","n/e","1180","1292"
"17.04.2022 21:15 - 17.04.2022 21:30","0","0","n/e","n/e","1144","1224"
"17.04.2022 21:30 - 17.04.2022 21:45","0","0","n/e","n/e","1104","1120"
"17.04.2022 21:45 - 17.04.2022 22:00","0","0","n/e","n/e","1064","1052"
"17.04.2022 22:00 - 17.04.2022 22:15","0","0","n/e","n/e","1028","984"
"17.04.2022 22:15 - 17.04.2022 22:30","0","0","n/e","n/e","992","916"
"17.04.2022 22:30 - 17.04.2022 22:45","0","0","n/e","n/e","952","848"
"17.04.2022 22:45 - 17.04.2022 23:00","0","0","n/e","n/e","916","780"
"17.04.2022 23:00 - 17.04.2022 23:15","0","0","n/e","n/e","880","724"
"17.04.2022 23:15 - 17.04.2022 23:30","0","0","n/e","n/e","848","680"
"17.04.2022 23:30 - 17.04.2022 23:45","0","0","n/e","n/e","816","640"
"17.04.2022 23:45 - 18.04.2022 00:00","0","0","n/e","n/e","780","596"
"18.04.2022 00:00 - 18.04.2022 00:15","0","0","n/e","n/e","644","560"
"18.04.2022 00:15 - 18.04.2022 00:30","0","0","n/e","n/e","620","532"
"18.04.2022 00:30 - 18.04.2022 00:45","0","0","n/e","n/e","600","504"
"18.04.2022 00:45 - 18.04.2022 01:00","0","0","n/e","n/e","576","476"
"18.04.2022 01:00 - 18.04.2022 01:15","0","0","n/e","n/e","564","456"
"18.04.2022 01:15 - 18.04.2022 01:30","0","0","n/e","n/e","560","444"
"18.04.2022 01:30 - 18.04.2022 01:45","0","0","n/e","n/e","556","504"
"18.04.2022 01:45 - 18.04.2022 02:00","0","0","n/e","n/e","556","508"
"18.04.2022 02:00 - 18.04.2022 02:15","0","0","n/e","n/e","556","512"
"18.04.2022 02:15 - 18.04.2022 02:30","0","0","n/e","n/e","560","512"
"18.04.2022 02:30 - 18.04.2022 02:45","0","0","n/e","n/e","564","516"
"18.04.2022 02:45 - 18.04.2022 03:00","0","0","n/e","n/e","568","516"
"18.04.2022 03:00 - 18.04.2022 03:15","0","0","n/e","n/e","572","520"
"18.04.2022 03:15 - 18.04.2022 03:30","0","0","n/e","n/e","584","520"
"18.04.2022 03:30 - 18.04.2022 03:45","0","0","n/e","n/e","592","552"
"18.04.2022 03:45 - 18.04.2022 04:00","0","0","n/e","n/e","600","552"
"18.04.2022 04:00 - 18.04.2022 04:15","0","0","n/e","n/e","608","548"
"18.04.2022 04:15 - 18.04.2022 04:30","0","0","n/e","n/e","612","540"
"18.04.2022 04:30 - 18.04.2022 04:45","0","0","n/e","n/e","620","540"
"18.04.2022 04:45 - 18.04.2022 05:00","0","0","n/e","n/e","628","532"
"18.04.2022 05:00 - 18.04.2022 05:15","0","0","n/e","n/e","628","520"
"18.04.2022 05:15 - 18.04.2022 05:30","0","0","n/e","n/e","628","504"
"18.04.2022 05:30 - 18.04.2022 05:45","0","0","n/e","n/e","624","492"
"18.04.2022 05:45 - 18.04.2022 06:00","0","0","n/e","n/e","624","476"
"18.04.2022 06:00 - 18.04.2022 06:15","8","8","n/e","n/e","624","460"
"18.04.2022 06:15 - 18.04.2022 06:30","24","24","n/e","n/e","624","448"
"18.04.2022 06:30 - 18.04.2022 06:45","28","28","n/e","n/e","628","408"
"18.04.2022 06:45 - 18.04.2022 07:00","36","36","n/e","n/e","628","392"
"18.04.2022 07:00 - 18.04.2022 07:15","52","52","n/e","n/e","612","380"
"18.04.2022 07:15 - 18.04.2022 07:30","68","68","n/e","n/e","580","364"
"18.04.2022 07:30 - 18.04.2022 07:45","96","96","n/e","n/e","548","352"
"18.04.2022 07:45 - 18.04.2022 08:00","136","136","n/e","n/e","516","336"
"18.04.2022 08:00 - 18.04.2022 08:15","176","176","n/e","n/e","500","320"
"18.04.2022 08:15 - 18.04.2022 08:30","220","220","n/e","n/e","500","300"
"18.04.2022 08:30 - 18.04.2022 08:45","268","268","n/e","n/e","500","268"
"18.04.2022 08:45 - 18.04.2022 09:00","324","320","n/e","n/e","500","252"
"18.04.2022 09:00 - 18.04.2022 09:15","388","384","n/e","n/e","512","244"
"18.04.2022 09:15 - 18.04.2022 09:30","452","444","n/e","n/e","532","248"
"18.04.2022 09:30 - 18.04.2022 09:45","512","504","n/e","n/e","556","252"
"18.04.2022 09:45 - 18.04.2022 10:00","568","552","n/e","n/e","576","256"
"18.04.2022 10:00 - 18.04.2022 10:15","628","608","n/e","n/e","612","276"
"18.04.2022 10:15 - 18.04.2022 10:30","684","660","n/e","n/e","664","312"
"18.04.2022 10:30 - 18.04.2022 10:45","720","692","n/e","n/e","712","344"
"18.04.2022 10:45 - 18.04.2022 11:00","748","704","n/e","n/e","760","376"
"18.04.2022 11:00 - 18.04.2022 11:15","776","716","n/e","n/e","792","420"
"18.04.2022 11:15 - 18.04.2022 11:30","808","736","n/e","n/e","808","476"
"18.04.2022 11:30 - 18.04.2022 11:45","824","748","n/e","n/e","824","532"
"18.04.2022 11:45 - 18.04.2022 12:00","836","760","n/e","n/e","836","592"
"18.04.2022 12:00 - 18.04.2022 12:15","816","776","n/e","n/e","848","636"
"18.04.2022 12:15 - 18.04.2022 12:30","792","792","n/e","n/e","852","676"
"18.04.2022 12:30 - 18.04.2022 12:45","756","796","n/e","n/e","856","696"
"18.04.2022 12:45 - 18.04.2022 13:00","712","800","n/e","n/e","860","732"
"18.04.2022 13:00 - 18.04.2022 13:15","668","800","n/e","n/e","872","760"
"18.04.2022 13:15 - 18.04.2022 13:30","616","804","n/e","n/e","888","780"
"18.04.2022 13:30 - 18.04.2022 13:45","568","800","n/e","n/e","904","704"
"18.04.2022 13:45 - 18.04.2022 14:00","528","784","n/e","n/e","920","716"
"18.04.2022 14:00 - 18.04.2022 14:15","524","772","n/e","n/e","940","724"
"18.04.2022 14:15 - 18.04.2022 14:30","516","764","n/e","n/e","956","728"
"18.04.2022 14:30 - 18.04.2022 14:45","512","748","n/e","n/e","976","732"
"18.04.2022 14:45 - 18.04.2022 15:00","512","724","n/e","n/e","996","732"
"18.04.2022 15:00 - 18.04.2022 15:15","500","700","n/e","n/e","1016","736"
"18.04.2022 15:15 - 18.04.2022 15:30","476","680","n/e","n/e","1036","744"
"18.04.2022 15:30 - 18.04.2022 15:45","456","648","n/e","n/e","1060","736"
"18.04.2022 15:45 - 18.04.2022 16:00","440","616","n/e","n/e","1080","744"
"18.04.2022 16:00 - 18.04.2022 16:15","412","580","n/e","n/e","1092","748"
"18.04.2022 16:15 - 18.04.2022 16:30","384","544","n/e","n/e","1092","744"
"18.04.2022 16:30 - 18.04.2022 16:45","352","504","n/e","n/e","1096","728"
"18.04.2022 16:45 - 18.04.2022 17:00","324","460","n/e","n/e","1096","720"
"18.04.2022 17:00 - 18.04.2022 17:15","288","412","n/e","n/e","1092","712"
"18.04.2022 17:15 - 18.04.2022 17:30","248","360","n/e","n/e","1084","700"
"18.04.2022 17:30 - 18.04.2022 17:45","216","308","n/e","n/e","1072","644"
"18.04.2022 17:45 - 18.04.2022 18:00","184","260","n/e","n/e","1064","636"
"18.04.2022 18:00 - 18.04.2022 18:15","152","212","n/e","n/e","1040","628"
"18.04.2022 18:15 - 18.04.2022 18:30","128","164","n/e","n/e","1000","624"
"18.04.2022 18:30 - 18.04.2022 18:45","108","124","n/e","n/e","960","620"
"18.04.2022 18:45 - 18.04.2022 19:00","84","92","n/e","n/e","920","616"
"18.04.2022 19:00 - 18.04.2022 19:15","64","60","n/e","n/e","880","616"
"18.04.2022 19:15 - 18.04.2022 19:30","52","36","n/e","n/e","844","620"
"18.04.2022 19:30 - 18.04.2022 19:45","44","28","n/e","n/e","804","616"
"18.04.2022 19:45 - 18.04.2022 20:00","8","8","n/e","n/e","768","620"
"18.04.2022 20:00 - 18.04.2022 20:15","0","0","n/e","n/e","724","620"
"18.04.2022 20:15 - 18.04.2022 20:30","0","0","n/e","n/e","676","616"
"18.04.2022 20:30 - 18.04.2022 20:45","0","0","n/e","n/e","628","540"
"18.04.2022 20:45 - 18.04.2022 21:00","0","0","n/e","n/e","580","536"
"18.04.2022 21:00 - 18.04.2022 21:15","0","0","n/e","n/e","536","516"
"18.04.2022 21:15 - 18.04.2022 21:30","0","0","n/e","n/e","500","480"
"18.04.2022 21:30 - 18.04.2022 21:45","0","0","n/e","n/e","460","436"
"18.04.2022 21:45 - 18.04.2022 22:00","0","0","n/e","n/e","420","408"
"18.04.2022 22:00 - 18.04.2022 22:15","0","0","n/e","n/e","392","380"
"18.04.2022 22:15 - 18.04.2022 22:30","0","0","n/e","n/e","372","344"
"18.04.2022 22:30 - 18.04.2022 22:45","0","0","n/e","n/e","348","308"
"18.04.2022 22:45 - 18.04.2022 23:00","0","0","n/e","n/e","328","276"
"18.04.2022 23:00 - 18.04.2022 23:15","0","0","n/e","n/e","312","252"
"18.04.2022 23:15 - 18.04.2022 23:30","0","0","n/e","n/e","300","240"
"18.04.2022 23:30 - 18.04.2022 23:45","0","0","n/e","n/e","288","228"
"18.04.2022 23:45 - 19.04.2022 00:00","0","0","n/e","n/e","276","216"
"19.04.2022 00:00 - 19.04.2022 00:15","0","0","n/e","n/e","304","212"
"19.04.2022 00:15 - 19.04.2022 00:30","0","0","n/e","n/e","296","212"
"19.04.2022 00:30 - 19.04.2022 00:45","0","0","n/e","n/e","288","212"
"19.04.2022 00:45 - 19.04.2022 01:00","0","0","n/e","n/e","280","212"
"19.04.2022 01:00 - 19.04.2022 01:15","0","0","n/e","n/e","280","216"
"19.04.2022 01:15 - 19.04.2022 01:30","0","0","n/e","n/e","280","228"
"19.04.2022 01:30 - 19.04.2022 01:45","0","0","n/e","n/e","280","208"
"19.04.2022 01:45 - 19.04.2022 02:00","0","0","n/e","n/e","284","220"
"19.04.2022 02:00 - 19.04.2022 02:15","0","0","n/e","n/e","288","232"
"19.04.2022 02:15 - 19.04.2022 02:30","0","0","n/e","n/e","296","248"
"19.04.2022 02:30 - 19.04.2022 02:45","0","0","n/e","n/e","304","264"
"19.04.2022 02:45 - 19.04.2022 03:00","0","0","n/e","n/e","312","280"
"19.04.2022 03:00 - 19.04.2022 03:15","0","0","n/e","n/e","316","296"
"19.04.2022 03:15 - 19.04.2022 03:30","0","0","n/e","n/e","320","312"
"19.04.2022 03:30 - 19.04.2022 03:45","0","0","n/e","n/e","328","320"
"19.04.2022 03:45 - 19.04.2022 04:00","0","0","n/e","n/e","332","340"
"19.04.2022 04:00 - 19.04.2022 04:15","0","0","n/e","n/e","332","356"
"19.04.2022 04:15 - 19.04.2022 04:30","0","0","n/e","n/e","336","368"
"19.04.2022 04:30 - 19.04.2022 04:45","0","0","n/e","n/e","336","384"
"19.04.2022 04:45 - 19.04.2022 05:00","0","0","n/e","n/e","336","400"
"19.04.2022 05:00 - 19.04.2022 05:15","0","0","n/e","n/e","332","412"
"19.04.2022 05:15 - 19.04.2022 05:30","0","0","n/e","n/e","328","416"
"19.04.2022 05:30 - 19.04.2022 05:45","0","0","n/e","n/e","324","424"
"19.04.2022 05:45 - 19.04.2022 06:00","0","0","n/e","n/e","320","428"
"19.04.2022 06:00 - 19.04.2022 06:15","8","8","n/e","n/e","312","428"
"19.04.2022 06:15 - 19.04.2022 06:30","20","24","n/e","n/e","300","424"
"19.04.2022 06:30 - 19.04.2022 06:45","24","24","n/e","n/e","288","376"
"19.04.2022 06:45 - 19.04.2022 07:00","32","32","n/e","n/e","280","364"
"19.04.2022 07:00 - 19.04.2022 07:15","40","36","n/e","n/e","264","348"
"19.04.2022 07:15 - 19.04.2022 07:30","48","48","n/e","n/e","240","320"
"19.04.2022 07:30 - 19.04.2022 07:45","64","64","n/e","n/e","220","264"
"19.04.2022 07:45 - 19.04.2022 08:00","84","80","n/e","n/e","196","236"
"19.04.2022 08:00 - 19.04.2022 08:15","108","100","n/e","n/e","184","216"
"19.04.2022 08:15 - 19.04.2022 08:30","132","120","n/e","n/e","176","204"
"19.04.2022 08:30 - 19.04.2022 08:45","156","144","n/e","n/e","172","160"
"19.04.2022 08:45 - 19.04.2022 09:00","184","164","n/e","n/e","168","152"
"19.04.2022 09:00 - 19.04.2022 09:15","212","188","n/e","n/e","164","148"
"19.04.2022 09:15 - 19.04.2022 09:30","240","212","n/e","n/e","164","152"
"19.04.2022 09:30 - 19.04.2022 09:45","268","236","n/e","n/e","164","152"
"19.04.2022 09:45 - 19.04.2022 10:00","288","252","n/e","n/e","160","156"
"19.04.2022 10:00 - 19.04.2022 10:15","304","272","n/e","n/e","160","156"
"19.04.2022 10:15 - 19.04.2022 10:30","324","288","n/e","n/e","160","152"
"19.04.2022 10:30 - 19.04.2022 10:45","340","304","n/e","n/e","160","152"
"19.04.2022 10:45 - 19.04.2022 11:00","352","316","n/e","n/e","160","148"
"19.04.2022 11:00 - 19.04.2022 11:15","364","324","n/e","n/e","160","144"
"19.04.2022 11:15 - 19.04.2022 11:30","376","340","n/e","n/e","164","136"
"19.04.2022 11:30 - 19.04.2022 11:45","384","348","n/e","n/e","164","132"
